StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,prolific_id,Q145,match timer_First Click,match timer_Last Click,match timer_Page Submit,match timer_Click Count,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q28,get timer_First Click,get timer_Last Click,get timer_Page Submit,get timer_Click Count,Q186,under_ingroup1,under_ingroup2,under_ingroup3,over_outgroup1,over_outgroup2,over_outgroup3,group_check,over_ingroup1,over_ingroup2,over_ingroup3,under_outgroup1,under_outgroup2,under_outgroup3,Q60_First Click,Q60_Last Click,Q60_Page Submit,Q60_Click Count,Q83,Q87,Q90_1_x,Q90_1_y,Q90,Q91,attn_check,Q147_First Click,Q147_Last Click,Q147_Page Submit,Q147_Click Count,Q55_First Click,Q55_Last Click,Q55_Page Submit,Q55_Click Count,Q57_First Click,Q57_Last Click,Q57_Page Submit,Q57_Click Count,Q20,Q100_First Click,Q100_Last Click,Q100_Page Submit,Q100_Click Count,Q84,Q141,Q142,Q143_1,Q144,Q34_First Click,Q34_Last Click,Q34_Page Submit,Q34_Click Count,fairness(new),Q31,guesstimate(new)_1,feedback (new),Q75_First Click,Q75_Last Click,Q75_Page Submit,Q75_Click Count,Q76_First Click,Q76_Last Click,Q76_Page Submit,Q76_Click Count,Q77_First Click,Q77_Last Click,Q77_Page Submit,Q77_Click Count,Q78_First Click,Q78_Last Click,Q78_Page Submit,Q78_Click Count,Q94,Q95,Q129,Q96,Q128,desktop,desktop_4_TEXT,Q131,age,gender,gender_5_TEXT,ethnicity,pol_or,Q102,Q103,researcherID,studyID,Create New Field or Choose From Dropdown...,groupID,participantID,groupSize,numStages,roles,participantRole,timeOutLog,maxWaitTime,id,botMatch,matchAlert,participantStatus,sendData,sendStage,getStage,getData,saveData,getWaitText,freezeTime,chatLog,chatDuration,chatName,chatWindowWidth,chatWindowHeight,chatInstructions
2023-12-06 16:02:04,2023-12-06 16:18:37,0,104.10.53.83,100,993,1,2023-12-06 16:18:38,R_3iwXoyzH9kD3gVy,,,,,32.7507,-97.2095,anonymous,EN,1,608c451be10e84b9fc005f3e,1,0,0,8.436,0,0,0,3.01,0,55,0,0,0.482,0,2,18,18,10,15,15,10,,,,,,,,0,0,40.354,0,4,1,306,281,Region #1,15,3,0,0,22.116,0,0,0,38.915,0,0,0,25.012,0,,,,,,,,,,,0,0,15.008,0,3,4,2,Not really,,,,,,,,,,,,,,,,,Okay a little confusing.,2,Because the chat went too fast.,2,Just didn't feel real to me.,1,,Not really,64,2,,3,5,1,1,6392NwKkvp,MoHi_Study1,,95,R_3iwXoyzH9kD3gVy,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br>Player1-Overestimator: Hello! I had a difficult time counting the dots, they flashed very quickly.
<br>Player2-Underestimator: With different sizes of dots, it made it more difficult.
<br>Player3-Overestimator: Hi, I'm and overestimator. haha
<br>Player4-Underestimator: Guess what so did I
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>",,chatLog,,,
2023-12-06 16:00:13,2023-12-06 16:18:43,0,71.81.0.114,100,1110,1,2023-12-06 16:18:44,R_2wFAHDGaarRrGMO,,,,,34.8627,-82.3186,anonymous,EN,1,653e815427effbcf60fd50e5,1,0,0,8.101,0,0,0,3.007,0,35,0,0,83.297,0,,,,,,,,1,16,16,12,15,15,11,0,0,37.464,0,1,4,256,255,Region #1,15,3,0,0,12.835,0,0,0,18.575,0,0,0,25.01,0,,,,,,,,,,,,,,,1,4,10,"Nothing unfair about it, I would have chosen Green tasks for myself if I had the choice.",,,,,0,0,15.007,0,,,,,,,,,Interact and make decisions with others?,2,"When online, any kind of chat activity to me is a bot unless I have time to talk more and confirm they are not.",2,It could have been pre-programmed to choose the green tasks.  I had no time to interact enough with the others to get an idea they were real.,1,,no,49,1,,7,2,1,1,6392NwKkvp,MoHi_Study1,,70,R_2wFAHDGaarRrGMO,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br>Player4-Underestimator: Hello.
<br>Player3-Overestimator: Hi everyone
<br>Player1-Overestimator: Hello
<br>Player2-Underestimator: Hi all
<br>Player3-Overestimator: That guessing was pretty much guessing with the amount of time
<br>Player4-Underestimator: It was hard to estimate the number of dots, for me.
<br>Player3-Overestimator: big time
<br>Player1-Overestimator: I thought the task was relatively hard
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>",,chatLog,,,
2023-12-06 16:02:21,2023-12-06 16:18:47,0,73.207.246.163,100,985,1,2023-12-06 16:18:47,R_2xRIBsXeX2EBHjt,,,,,34.024,-84.2396,anonymous,EN,1,63069f585b35a5ec752fcd30,1,0,0,12.389,0,0,0,3.008,0,45,0,0,10.228,0,,,,,,,,1,19,18,15,19,19,15,9.16,9.16,21.413,1,1,4,635,77,Region #2,18,3,0,0,9.027,0,3.076,3.076,11.085,1,0,0,25.109,0,,,,,,,,,,,,,,,1,7,2,"no, i do not ",,,,,0,0,15.009,0,,,,,,,,,decision making and experiments,1,,1,,1,,"no, thank you ",27,1,,3,7,1,1,6392NwKkvp,MoHi_Study1,,90,R_2xRIBsXeX2EBHjt,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br>Player2-Underestimator: Hello
<br>Player4-Underestimator: Hi there
<br>Player1-Overestimator: Wonderful Wednesday
<br>Player2-Underestimator: How is everyone doing today?
<br>Player1-Overestimator: Doing good.  You?
<br>Player3-Overestimator: im here. thank you
<br>Player2-Underestimator: Great day for warm out side
<br>Player4-Underestimator: How many dots are there?
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>",,chatLog,,,
2023-12-06 16:01:27,2023-12-06 16:18:48,0,174.64.12.174,100,1040,1,2023-12-06 16:18:49,R_x44dDFRcjU5C6Hv,,,,,30.4042,-91.1431,anonymous,EN,1,6151f8d17451289b4a59a6a8,1,0,0,9.242,0,0,0,3.014,0,125,0,0,53.697,0,,,,,,,,1,18,18,13,18,17,13,0,0,34.868,0,1,3,858,40,Region #2,14,3,0,0,19.57,0,0,0,31.136,0,0,0,25.01,0,2,25.199,25.199,26.061,1,,3,6,8,nope,,,,,,,,,,,,,,,,,,,,,,,,,Something to do with our interest in doing a shorter survey for same money.,2,"No reason to. The survey needs to be designed in detail, i.e., predetermined, to be reliable.",2,see above,1,,Let's do it again. I want to be green.,75,1,,7,1,1,1,6392NwKkvp,MoHi_Study1,,87,R_x44dDFRcjU5C6Hv,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player1-Overestimator: What did you guys guess?
<br>Player3-Overestimator: Hi, i'm an overestimator
<br>Player4-Underestimator: I think it was. It gave me little time to count to try to guess
<br>Player2-Underestimator: Did anyone find it hard to estimate the dots?
<br>Player3-Overestimator: I guessed 125
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br>",,chatLog,,,
2023-12-06 16:01:17,2023-12-06 16:18:56,0,192.182.200.252,100,1059,1,2023-12-06 16:18:56,R_3ehqrvgsm9b9ghd,,,,,43.3385,-75.1616,anonymous,EN,1,61bb389740db417c1a138cad,1,0,0,14.531,0,0,0,3.116,0,50,0,0,135.56,0,2,15,15,10,15,14,10,,,,,,,,0,0,22.56,0,1,4,398,224,Region #1,15,3,0,0,15.014,0,0,0,19.919,0,0,0,25.115,0,,,,,,,,,,,,,,,3,2,9,I don't think it's fair some people do 8 minutes work and other people do 20 minutes work.,0,0,15.007,0,,,,,,,,,,,,,If people would get mad they had to do a harder task that took twice as long.,2,I think the study was set up with AI team mates.  The chat seemed to talk like an AI,2,I believe the study would always assign the longer task to see the response it would get.,1,,no additional comments,53,1,,7,6,1,1,6392NwKkvp,MoHi_Study1,,83,R_3ehqrvgsm9b9ghd,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br>Player2-Underestimator: Hi
<br>Player3-Overestimator: I see my overestimating as a positive.  Hi!
<br>Player4-Underestimator: I was surprised I was an underestimator.  My box wasn't that big, and I guessed 50.
<br>Player2-Underestimator: Given the differences in sizes of the circles, it was difficult for me to estimate the number of dots
<br>Player1-Overestimator: I was also surprised
<br>Player4-Underestimator: Hi everybody
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>Player3-Overestimator: I'm an optimist so it was ok to guess for more, always strive for more!
<br> *** Player3-Overestimator has left the chat ***
<br>",,chatLog,,,
2023-12-06 16:00:30,2023-12-06 16:19:06,0,66.213.29.211,100,1115,1,2023-12-06 16:19:07,R_1CpUuw49AVfTpWz,,,,,40.0457,-83.0721,anonymous,EN,1,5fb865ade47b465ad43580d9,1,0,0,8.172,0,0,0,3.017,0,30,0,0,35.458,0,,,,,,,,1,14,16,9,13,13,9,0,0,213.242,0,1,4,308,285,Region #1,14,3,0,0,28.704,0,18.774,18.774,20.874,1,0,0,25.009,0,1,16.345,16.345,17.277,1,2,2,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,I'm not entirely sure to be honest.,1,,1,,1,,,31,1,,3,4,1,1,6392NwKkvp,MoHi_Study1,,81,R_1CpUuw49AVfTpWz,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player4-Underestimator: Hello
<br>Player2-Underestimator: It was pretty hard to estimate the number of dots.
<br>Player3-Overestimator: Hi y'all! I really can't judge numbers well at all!
<br>Player1-Overestimator: Hope everyone is having a good day
<br>Player4-Underestimator: Yeah, same. I just casually made a guess based on the number of the bigger dots 
<br>Player3-Overestimator: I hope we help this research, a lot!
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br>",,chatLog,,,
2023-12-06 16:01:51,2023-12-06 16:19:07,0,68.188.203.97,100,1035,1,2023-12-06 16:19:08,R_3GlCA6D67N4QbpA,,,,,42.417,-88.9995,anonymous,EN,1,5e606b1eaf84e83c728748d7,1,0,0,19.438,0,0,0,3.12,0,83,18.539,35.447,41.298,2,2,16,16,9,16,16,9,,,,,,,,0,0,24.88,0,1,4,557,335,Region #2,17,3,0,0,12.959,0,0,0,34.583,0,0,0,25.117,0,,,,,,,,,,,0,0,15.13,0,2,3,9,I'm not a fan,,,,,,,,,,,,,,,,,Judgment on the fairness of choices made by others.,2,There was a lot of misdirection in the study. Tends to make me think it was used there also.,2,There was a lot of misdirection in the study. Tends to make me think it was used there also.,1,,Thanks,33,,,7,2,1,1,6392NwKkvp,MoHi_Study1,,101,R_3GlCA6D67N4QbpA,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br>Player2-Underestimator: im not sure how hard to was. i was told i was an underestimator but i wasnt given the answer for how many dots there actually were
<br>Player2-Underestimator: it was*
<br>Player3-Overestimator: it was hard for me to estimate the number, i wasn't told how many there were either
<br>Player3-Overestimator: the dots were all different sizes too
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br>",,chatLog,,,
2023-12-06 16:00:01,2023-12-06 16:19:09,0,108.46.199.127,100,1148,1,2023-12-06 16:19:10,R_12xqdWyrseonDNo,,,,,40.8518,-73.8705,anonymous,EN,1,655fa86890b16831bd754135,1,0,0,10.746,0,0,0,3.018,0,80,0,0,12.214,0,2,17,16,9,16,14,10,,,,,,,,51.33,51.33,54.94,1,1,4,780,282,Region #2,16,3,0,0,19.501,0,31.614,31.614,33.315,1,0,0,25.011,0,,,,,,,,,,,0,0,15.107,0,1,2,10,,,,,,,,,,,,,,,,,,To evaluate the perception of the user about blinding technique used in survey,1,,1,,1,,,37,1,,8,7,2,1,6392NwKkvp,MoHi_Study1,,72,R_12xqdWyrseonDNo,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Underestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br>Player1-Overestimator: I guessed 42
<br>Player1-Overestimator: the meaning of life 42 ^^
<br>Player1-Overestimator: guess the bigger dots took up a lot of room huh?
<br>Player3-Overestimator: i guessed 69. I thought we would have had more time so I was not too confident in my answer
<br>Player2-Underestimator: I guessed 32. It was definitely hard to count with a limited amount of time
<br>Player4-Underestimator:  I guessed 80 
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>",,chatLog,,,
2023-12-06 16:00:30,2023-12-06 16:19:24,0,97.156.225.188,100,1133,1,2023-12-06 16:19:25,R_1IzxAo6pJsMhlMR,,,,,43.1837,-84.1151,anonymous,EN,1,59a88f5b321f870001d16d68,1,5.096,5.624,20.741,2,0,0,3.01,0,88,0,0,0.515,0,2,16,16,12,16,16,12,,,,,,,,2.548,12.684,44.496,3,1,4,774,285,Region #2,16,3,2.326,2.918,26.562,2,2.669,5.166,42.738,3,0,0,25.11,0,,,,,,,,,,,,,,,2,4,8,Freedom to choose was apart of the task,,,,,0,0,15.106,0,,,,,,,,,Task choices if given the option,2,Short chat,2,Probably not,1,,NA,51,1,,7,4,1,1,6392NwKkvp,MoHi_Study1,,85,R_1IzxAo6pJsMhlMR,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player2-Underestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player3-Overestimator: Hello.
<br>Player4-Underestimator: hi
<br>Player3-Overestimator: The dots were shown pretty fast - I just sort of went with the first thing I felt.
<br>Player2-Underestimator: I thought there was about a 100 dots
<br>Player4-Underestimator: 125 
<br>Player2-Underestimator: way too fast to count
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br>",,chatLog,,,
2023-12-06 16:01:21,2023-12-06 16:19:27,0,172.58.242.102,100,1086,1,2023-12-06 16:19:28,R_ZlPn3QotqOtC0h3,,,,,38.9522,-77.0253,anonymous,EN,1,639949964852767dd4c78020,1,0,0,8.89,0,0,0,3.009,0,50,0,0,0.463,0,,,,,,,,1,16,16,12,16,16,12,0,0,24.165,0,1,4,867,50,Region #2,18,3,0,0,14.756,0,0,0,22.881,0,0,0,25.145,0,,,,,,,,,,,,,,,1,4,7,"Assigning the task really depends on the Assigner.  If they are good at logic problems, they might have assigned themselves the Red Tasks.",,,,,,,,,,,,,0,0,15.02,0,To see how people perceive/think about situations.,2,The interaction was too generic.,2,Just a feeling...,1,,Interesting survey.  Good luck with your research.,51,2,,"3,4",3,1,1,6392NwKkvp,MoHi_Study1,,90,R_ZlPn3QotqOtC0h3,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br>Player2-Underestimator: Hello
<br>Player4-Underestimator: Hi there
<br>Player1-Overestimator: Wonderful Wednesday
<br>Player2-Underestimator: How is everyone doing today?
<br>Player1-Overestimator: Doing good.  You?
<br>Player3-Overestimator: im here. thank you
<br>Player2-Underestimator: Great day for warm out side
<br>Player4-Underestimator: How many dots are there?
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>",,chatLog,,,
2023-12-06 16:06:21,2023-12-06 16:19:35,0,76.157.52.40,100,793,1,2023-12-06 16:19:36,R_1Q6m4UHtpuf2H2a,,,,,41.7415,-87.5962,anonymous,EN,1,655cd5e21021c4ea7e42d2c4,1,0,0,199.215,0,0,0,3.017,0,138,0,0,0.588,0,,,,,,,,1,19,19,15,16,16,12,0,0,22.574,0,4,3,225,94,Region #1,16,3,0,0,8.3,0,0,0,11.568,0,0,0,25.009,0,,,,,,,,,,,,,,,2,4,8,no,,,,,,,,,0,0,15.012,0,,,,,i have no idea honestly,1,,1,,1,,"no i am, confused",28,2,,9,4,1,1,6392NwKkvp,MoHi_Study1,,106,R_1Q6m4UHtpuf2H2a,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player3-Overestimator: This was kind of weird
<br>Player4-Underestimator: Hi all!
<br>Player3-Overestimator: was this hard
<br>Player4-Underestimator: How many dots did everyone estimate?
<br>Player3-Overestimator: 137 lol
<br>Player3-Overestimator: what about you
<br>Player4-Underestimator: I felt like there were more than 50, so I said 55
<br>Player1-Overestimator: Yes it was hard we only had few seconds to guess
<br> *** Player4-Underestimator has left the chat ***
<br>Player3-Overestimator: have a nice day
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br>",,chatLog,,,
